Molecule_ID,library_tag,Standardized_Molecule_Smiles,Standardized_Molecule_InChIKey,IsInBSCpaper,BSC_name,IC50 (uM)_BSC,PIC50_BSC,IsInGHDDI,parameter_GHDDI,value_GHDDI,unit_GHDDI,PX_GHDDI,Target_name_GHDDI,IsInIntegrity,Min Value_Integrity,PIC50_Integrity,Source_Integrity,Mechanism of Action,IsInGostar,GVK_ID_Gostar,reference_Gostar,source_Gostar,std_activity_type_Gostar,standard_uom_Gostar,activity_value_Gostar,PIC50_Gostar,Binder,References COVID-19,activity COVID-19,pIC50 COVID-19,pIC50>6,pIC50>5
13733,virtual,O=C(Cn1nnc2ccccc12)N(Cc3ccsc3)c4ccc(cc4)c5ccncc5,ZFYLJRHNLKAHPV-UHFFFAOYSA-N,yes,17d_2uM,2,"5,70",yes,IC50,2,µM,"5,7",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122254918,"Bioorg. Med. Chem. Lett., 2013, 23 (22), 6172-6177",SARS CORONAVIRUS,IC50,uM,2,"5,70",NON COVALENT,,,,no,yes
13734,virtual,CC(C)[C@H](NC(=O)C(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3Cl)[N+](=O)[O-],XLJKRLFANZKZDO-SXNPCDIMSA-N,no,,,,yes,IC50,2,µM,"5,7",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380691,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,2,"5,70",,,,,no,yes
13735,virtual,C[C@H](O)[C@H](NC(=O)C[C@@H](O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-])C(=O)NC(Cc3ccccc3)C(=O)Nc4ccc(cc4Cl)[N+](=O)[O-],FOVVLOWTHZLWFG-FFAJGGOLSA-N,no,,,,yes,IC50,2,µM,"5,7",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380700,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,2,"5,70",,,,,no,yes
13736,virtual,CC(C)[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc4ccc(cc4Cl)[N+](=O)[O-],CQVZLQWNMJRMOA-PFTJVURESA-N,no,,,,yes,IC50,2,µM,"5,7",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380695,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,2,"5,70",,,,,no,yes
13737,virtual,C[C@H](O)[C@H](NC(=O)CCC(=O)N[C@@H]([C@H](C)O)C(=O)NC(Cc1ccccc1)C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-])C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc4ccc(cc4Cl)[N+](=O)[O-],CFZQCXSCHRHMDL-PZWKTZDKSA-N,no,,,,yes,IC50,2,µM,"5,7",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380699,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,2,"5,70",,,,,no,yes
13738,virtual,CC(C)NC(=O)C(N(C(=O)Cn1nnc2ccccc12)c3ccc(NC(=O)C4CC4)cc3)c5ccsc5,DHKBFPSKHJNVEF-UHFFFAOYSA-N,no,,,,yes,IC50,"5,95",µM,"5,34",3C-like protease [Betacoronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13739,virtual,CC(C)C(=O)Nc1ccc(cc1)N(C(C(=O)NCc2cccnc2)c3cccc(F)c3)C(=O)Cn4nnc5ccccc45,BCLPVHKOPFIRMW-UHFFFAOYSA-N,no,,,,yes,IC50,"6,76",µM,"5,28",3C-like protease [Betacoronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13740,virtual,CCN1\C(=C/C=C/C2=C\C(=C\C3=[N](CC)c4ccccc4S3)\CC(C)C2)\Sc5ccccc15,UQVSUXRMZASXNN-FZLDUNQWSA-N,no,,,,yes,IC50,2,µM,"5,7",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13741,virtual,CC(C)(C)OC(=O)CNC(=O)C(N(C(=O)Cn1nnc2ccccc12)c3ccc(NC(=O)C4CC4)cc3)c5ccsc5,JGDZVBCZHOGHIW-UHFFFAOYSA-N,no,,,,yes,IC50,"5,32",µM,"5,37",3C-like protease [Betacoronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13742,virtual,CNc1ccc(cc1)N(Cc2ccsc2)C(=O)Cn3nnc4ccccc34,RMLYDSUPMGBCJP-UHFFFAOYSA-N,yes,16j_2.1uM,"2,1","5,68",yes,IC50,"2,1",µM,"5,68",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122254913,"Bioorg. Med. Chem. Lett., 2013, 23 (22), 6172-6177",SARS CORONAVIRUS,IC50,uM,"2,1","5,68",NON COVALENT,,,,no,yes
13743,virtual,COc1cccc(c1)C(N(C(=O)Cn2nnc3ccccc23)c4ccc(NC(=O)C(C)C)cc4)C(=O)NCc5ccccc5,WSRFNUOBXQNQBG-UHFFFAOYSA-N,no,,,,yes,IC50,"2,7",µM,"5,58",3C-like protease [Betacoronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13744,virtual,O=C[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)\C=C\c3ccccc3,CBNZTDULZKZFFM-KQRRRSJSSA-N,no,,,,yes,Ki (inhibition constant),"2,24",µM,"5,65",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,123209164,"J. Med. Chem., 2016, 59 (14), 6595-6628",SARS CORONAVIRUS,Ki,uM,224,"3,65",,,,,no,yes
13745,virtual,CC1CCCCN1S(=O)(=O)c2ccc3NC(=O)C(=O)c3c2,GYYSCINPBSJGRR-UHFFFAOYSA-N,no,,,,yes,IC50,"2,25",µM,"5,65",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122360484,"Bioorg. Med. Chem., 2014, 22 (1), 292-302",SARS CORONAVIRUS,IC50,uM,"2,25","5,65",,,,,no,yes
13746,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccs1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3Cl)[N+](=O)[O-],BOBHTKXBEGQHHJ-KLJDGLGGSA-N,no,,,,yes,IC50,5,µM,"5,3",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380686,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,5,"5,30",,,,,no,yes
13748,virtual,Oc1cc(O)cc(Oc2c(O)cc(O)c3Oc4cc(Oc5c(O)cc(Oc6c(O)cc(O)c7Oc8cc(O)cc(O)c8Oc67)cc5O)cc(O)c4Oc23)c1,DRZQFGYIIYNNEC-UHFFFAOYSA-N,no,,,,yes,IC50,"35,4",µM,"4,87",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,121871109,"Bioorg. Med. Chem., 2013, 21 (13), 3730-3737",SARS CORONAVIRUS,IC50,uM,"68,1","4,17",,,,,no,no
13749,virtual,CC(C)C(=O)Nc1ccc(cc1)N(C(C(=O)NCc2ccccc2)c3cccc(F)c3)C(=O)Cn4cnc5ccccc45,KPPSXCWYWNNTOU-UHFFFAOYSA-N,no,,,,yes,IC50,"3,1",µM,"5,52",3C-like protease [Betacoronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13750,virtual,[O-][N+](=O)c1ccccc1C2C(=CNC3=C2C(=O)CCC3)C(=O)OCCc4ccccc4,NNYQMNDPRNAFIQ-UHFFFAOYSA-N,no,,,,yes,IC50,"2,5",µM,"5,6",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,6045568,"Annu. Rep. Med. Chem., 2006, 41, 183-196",SARS-COV,IC50,uM,"2,5","5,60",,,,,no,yes
13751,virtual,COc1ccccc1c2cnc(s2)C(=O)[C@H](C[C@@H]3CCNC3=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc4ccccc4,DPCZNNZUUVDRLP-XWGVYQGASA-N,no,,,,yes,Ki (inhibition constant),"2,5",µM,"5,6",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,121890140,"Eur. J. Med. Chem., 2013, 65 (), 436-447",CORONA VIRUS,Ki,uM,"2,5","5,60",,,,,no,yes
13752,virtual,CCN1\C(=C/C=C/C2=[N](CC)c3cc(ccc3S2)c4nc5ccccc5s4)\Sc6ccc(cc16)c7nc8ccccc8s7,KDOJXEXTJMGPCC-HESXVLGDSA-N,no,,,,yes,IC50,"2,5",µM,"5,6",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13753,virtual,CC1=C(C(C2=C(CCCC2=O)N1)c3ccccc3[N+](=O)[O-])C(=O)OCCc4ccccc4,PXTBMQHHNHQJBP-UHFFFAOYSA-N,no,,,,yes,IC50,"2,5",µM,"5,6",Sars-Cov Proteinase [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13754,virtual,NC1=Nc2nc3nc(N)sc3cc2C1,MGSLUIZTWHEONA-UHFFFAOYSA-N,no,,,,yes,IC50,"2,6",µM,"5,59",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,6127964,"Curr. Med. Chem., 2006, 13 (17), 2003-2020",SARS-COV,IC50,uM,"2,6","5,59",,,,,no,yes
13755,virtual,CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)O[C@H]2CCOC2)C(C)C,MESOVTQQMIJJSA-FLQYYVGBSA-N,no,,,,yes,inhibition rate,88,%,"5,19",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [Middle East respiratory syndrome coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13756,virtual,CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O)C(C)C,FQXTYCZSDWRJMV-KPIUHHERSA-N,no,,,,yes,inhibition rate,100,%,"5,58",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [Middle East respiratory syndrome coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13757,virtual,CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)OC(C)(C)C)C(C)C,JQGRQEJSWFZWOD-ZMNKMHGQSA-N,no,,,,yes,inhibition rate,"99,5",%,"5,58",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [Middle East respiratory syndrome coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13758,virtual,CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@H](C)O)C(C)C,FQXTYCZSDWRJMV-AMAPAYRQSA-N,no,,,,yes,inhibition rate,100,%,"5,58",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [Middle East respiratory syndrome coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13759,virtual,CC1CC(C)CN(C1)S(=O)(=O)c2ccc3N(C)C(=O)C(=O)c3c2,IDNPHGVHLGZACH-UHFFFAOYSA-N,no,,,,yes,IC50,"2,82",µM,"5,55",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122360508,"Bioorg. Med. Chem., 2014, 22 (1), 292-302",SARS CORONAVIRUS,IC50,uM,"2,82","5,55",,,,,no,yes
13760,virtual,CCC(=O)Nc1ccc(cc1)N(Cc2ccsc2)C(=O)Cn3nnc4ccccc34,TWIVXCFEBRGEKY-UHFFFAOYSA-N,yes,16a_2.9uM,"2,9","5,54",yes,IC50,"2,9",µM,"5,54",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122254905,"Bioorg. Med. Chem. Lett., 2013, 23 (22), 6172-6177",SARS CORONAVIRUS,IC50,uM,"2,9","5,54",NON COVALENT,,,,no,yes
13761,virtual,CCOC(=O)c1nnn(c1C)c2nonc2NCC(=O)c3cccc(NC(=O)c4cccc(NC(=O)C)c4)c3,VZLOIKOLWLKPDW-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),"2,9",µM,"5,54",Protease [SARS coronavirus],no,,,,,yes,121687440,"Curr. Pharm. Des., 2013, 19 (6), 1126-1153",SARS CORONAVIRUS,Ki,uM,"2,9","5,54",,,,,no,yes
13762,virtual,CC(C)[C@H](NC(=O)c1cc(C)on1)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc4ccc(cc4Cl)[N+](=O)[O-],SHBMVTFCFMSMCY-XEVVZDEMSA-N,no,,,,yes,IC50,7,µM,"5,15",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380687,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,7,"5,15",,,,,no,yes
13763,virtual,O[C@@H](CC(=O)NC(Cc1ccccc1)C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-])C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc4ccc(cc4Cl)[N+](=O)[O-],FCKXGFANXSHGAW-WYMOGZRNSA-N,no,,,,yes,IC50,4,µM,"5,4",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380697,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,4,"5,40",,,,,no,yes
13764,virtual,COc1ccc(NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3)cc1,NJDIFQPGZURQIX-TZYHBYERSA-N,no,,,,yes,Ki (inhibition constant),"3,2",µM,"5,49",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,121890134,"Eur. J. Med. Chem., 2013, 65 (), 436-447",CORONA VIRUS,Ki,uM,"3,2","5,49",,,,,no,yes
13765,virtual,CCC(=C)C(=O)c1ccc(OCC(=O)NC(C)(C)C)c(Cl)c1Cl,UOLAOYICLMOOLN-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),"24,6",µM,"4,92",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3806658,"J. Med. Chem., 2005, 48 (22), 6832-6842",SARS-COV,Ki,uM,"45,8","4,34",,,,,no,no
13766,virtual,CC(C)C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,WBKNRMHSHXAUJE-BVSLBCMMSA-N,no,,,,yes,Ki (inhibition constant),"3,2",µM,"5,49",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,121890123,"Eur. J. Med. Chem., 2013, 65 (), 436-447",CORONA VIRUS,Ki,uM,"3,2","5,49",,,,,no,yes
13767,virtual,COCCC(=O)Nc1ccc(cc1)N(Cc2ccsc2)C(=O)Cn3nnc4ccccc34,VVVJNMJJMCMCLZ-UHFFFAOYSA-N,yes,16d_3.4M,"3,4","5,47",yes,IC50,"3,4",µM,"5,47",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122254908,"Bioorg. Med. Chem. Lett., 2013, 23 (22), 6172-6177",SARS CORONAVIRUS,IC50,uM,"3,4","5,47",NON COVALENT,,,,no,yes
13768,virtual,CC(C)(C)NC(=O)C(N(C(=O)Cn1nnc2ccccc12)c3ccc(NC(=O)C4CC4)cc3)c5ccsc5,XWLONETVJPZQKQ-UHFFFAOYSA-N,no,,,,yes,IC50,"9,94",µM,"5,12",3C-like protease [Betacoronavirus],no,,,,,yes,122255312,"Bioorg. Med. Chem. Lett., 2013, 23 (22), 6172-6177",SARS CORONAVIRUS,IC50,uM,"9,1","5,04",,,,,no,yes
13769,virtual,OB(O)c1cc(cc(c1)[N+](=O)[O-])C(=O)OCc2ccccc2,YDPDKQXYZBUILB-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),"3,58",µM,"5,45",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620497,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,"35,8","4,45",,,,,no,yes
13770,virtual,Nc1cc(cc(c1)C(=O)OCc2cccc(c2)B(O)O)B(O)O,RTQOWHQYDIFHJC-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),"3,53",µM,"5,45",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620494,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,"3,53","5,45",,,,,no,yes
13771,virtual,CC(C)C(=O)Nc1ccc(cc1)N(Cc2ccsc2)C(=O)Cn3nnc4ccccc34,LTKZCHKSOAHTRI-UHFFFAOYSA-N,yes,16b_3.6uM,"3,6","5,44",yes,IC50,"3,6",µM,"5,44",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122254906,"Bioorg. Med. Chem. Lett., 2013, 23 (22), 6172-6177",SARS CORONAVIRUS,IC50,uM,"3,6","5,44",NON COVALENT,,,,no,yes
13772,virtual,CCN1\C(=C\C=C\C2=[N](CC)c3ccc4ccccc4c3S2)\SC(=C1c5ccccc5)c6ccccc6,FFYXXRQRMMKTMN-FUSGBLSGSA-N,no,,,,yes,IC50,"3,8",µM,"5,42",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13773,virtual,CC(C)(C)NC(=O)C(N(C(=O)Cn1nnc2ccccc12)c3ccc(NC(=O)C4CCC4)cc3)c5ccsc5,MIUWEMMHFMGNDH-UHFFFAOYSA-N,no,,,,yes,IC50,"3,8",µM,"5,42",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122255313,"Bioorg. Med. Chem. Lett., 2013, 23 (22), 6172-6177",SARS CORONAVIRUS,IC50,uM,"3,8","5,42",,,,,no,yes
13774,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C=O,AEYIBAPLFDNVGD-JMMIECQRSA-N,no,,,,yes,IC50,"4,85",µM,"5,32",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,123209168,"J. Med. Chem., 2016, 59 (14), 6595-6628",SARS CORONAVIRUS,IC50,nM,98,"7,01",,,,,yes,yes
13775,virtual,CC(C)C(=O)Nc1ccc(cc1)N(C(C(=O)NCc2ccccc2)c3cccnc3)C(=O)Cn4nnc5ccccc45,WZYXFLGBGJLBDC-UHFFFAOYSA-N,no,,,,yes,IC50,"8,17",µM,"5,13",3C-like protease [Betacoronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13776,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3Cl)[N+](=O)[O-],FFCGZGMUMIRKAU-AWCRTANDSA-N,no,,,,yes,IC50,4,µM,"5,4",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380683,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,4,"5,40",,,,,no,yes
13777,virtual,CC(C)C(=O)Nc1ccc(cc1)N(C(C(=O)NC(C)(C)C)c2ccsc2)C(=O)Cn3nnc4ccccc34,PCVUBRKQJSUBFP-UHFFFAOYSA-N,no,,,,yes,IC50,"4,1",µM,"5,39",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122255197,"Bioorg. Med. Chem. Lett., 2013, 23 (22), 6172-6177",SARS CORONAVIRUS,IC50,uM,"4,1","5,39",,,,,no,yes
13778,virtual,CC1CC(C)CN(C1)S(=O)(=O)c2ccc3NC(=O)C(=O)c3c2,MQFBYURCQCLGNY-UHFFFAOYSA-N,no,,,,yes,IC50,"4,3",µM,"5,37",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122360485,"Bioorg. Med. Chem., 2014, 22 (1), 292-302",SARS CORONAVIRUS,IC50,uM,"4,3","5,37",,,,,no,yes
13779,virtual,Cc1cccc2c(CCNC[C@H](O)c3cccc(NS(=O)(=O)c4cccs4)c3)c[nH]c12,IUEXSERAHJBXBR-NRFANRHFSA-N,no,,,,yes,IC50,"4,3",µM,"5,37",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13780,virtual,Cc1ccc2nc(sc2c1S(=O)(=O)O)c3ccc(N)cc3,KGZUHYIHYBDNLC-UHFFFAOYSA-N,yes,180,"4,3","5,37",yes,IC50,"4,3",µM,"5,37",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,6127968,"Curr. Med. Chem., 2006, 13 (17), 2003-2020",SARS-COV,IC50,uM,"4,3","5,37",,,,,no,yes
13781,virtual,CC(C)[C@H](NC(=O)c1cccs1)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc4ccc(cc4Cl)[N+](=O)[O-],NOUWGKBFWDKEIW-XEVVZDEMSA-N,no,,,,yes,IC50,5,µM,"5,3",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380688,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,5,"5,30",,,,,no,yes
13782,virtual,CC(C)(C)NC(=O)C(N(C(=O)c1c[nH]cn1)c2ccc(cc2)C3CCCCC3)c4cccnc4,UUIGKVSWQHRQOO-UHFFFAOYSA-N,no,,,,yes,IC50,"28,08",µM,"4,75",3C-like protease [Betacoronavirus],no,,,,,no,,,,,,,,,,,,no,no
13783,virtual,OB(O)c1cc(cc(c1)[N+](=O)[O-])C(=O)Oc2ccc(OC(=O)c3cc(cc(c3)[N+](=O)[O-])B(O)O)cc2,VHPAREHFOBKUCA-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),"5,6",µM,"5,26",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620449,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,"6,7","5,17",,,,,no,yes
13784,virtual,O=C1Nc2ccc(cc2C1=O)S(=O)(=O)N3CCCCC3,YATIWPMEKYVTAO-UHFFFAOYSA-N,no,,,,yes,IC50,"4,45",µM,"5,35",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122360481,"Bioorg. Med. Chem., 2014, 22 (1), 292-302",SARS CORONAVIRUS,IC50,uM,"4,45","5,35",,,,,no,yes
13785,virtual,CC(C)C[C@@H](NC(=O)C(NC(=O)[C@@H](C)NC(=O)OCc1ccccc1)C(C)C)C(=O)NC(CCC(=O)N)C#N,FIKWFNMSLXSBKM-BRGVPRLLSA-N,no,,,,yes,IC50,"4,6",µM,"5,34",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,121680739,"Eur. J. Med. Chem., 2013, 59 (), 1-6",SARS CORONAVIRUS,IC50,uM,"4,6","5,34",,,,,no,yes
13786,virtual,CC1CC(C)CN(C1)S(=O)(=O)c2ccc3N(Cc4ccccc4)C(=O)C(=O)c3c2,QICBOSNBQWKJCT-UHFFFAOYSA-N,no,,,,yes,IC50,"4,7",µM,"5,33",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122360509,"Bioorg. Med. Chem., 2014, 22 (1), 292-302",SARS CORONAVIRUS,IC50,uM,"4,7","5,33",,,,,no,yes
13787,virtual,CCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3Cl)[N+](=O)[O-],QRXOQHITQRAGOI-HCJPCGENSA-N,no,,,,yes,IC50,5,µM,"5,3",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380694,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,5,"5,30",,,,,no,yes
13788,virtual,O[C@H]([C@@H](O)C(=O)NC(Cc1ccccc1)C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-])C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc4ccc(cc4Cl)[N+](=O)[O-],FOWAHESGBXYXTH-JHNIELBUSA-N,no,,,,yes,IC50,5,µM,"5,3",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,380698,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,5,"5,30",,,,,no,yes
13789,virtual,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC2CCNC2=O)C(=O)C(=O)NC(C)C,WEDBUGQXVOOKOK-YPJRHXLCSA-N,no,,,,yes,IC50,"5,1",µM,"5,29",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,122257375,WO 2013/049382 A2,SARS CORONAVIRUS,IC50,uM,"4,66","5,33",,,,,no,yes
13790,virtual,CC(C)(C)NC(=O)C(N(C(=O)c1c[nH]cn1)c2ccc(cc2)C3CCCC3)c4cccnc4,IVRHZSQMCHWUTN-UHFFFAOYSA-N,no,,,,yes,IC50,"15,73",µM,"4,86",3C-like protease [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
13791,virtual,CCN1\C(=C\C(=C\C2=[N](CC)c3ccc4CCCCc4c3S2)\CC)\Sc5cc(C)c(C)cc15,ZVLDITKVRHPGHK-YACCWSLUSA-N,no,,,,yes,IC50,"5,4",µM,"5,27",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
13792,virtual,CN1C(=O)C(=O)c2cc(ccc12)S(=O)(=O)N3CCN(CC3)c4ccccn4,AZHFNRPAPFEMMG-UHFFFAOYSA-N,no,,,,yes,IC50,"5,52",µM,"5,26",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122360497,"Bioorg. Med. Chem., 2014, 22 (1), 292-302",SARS CORONAVIRUS,IC50,uM,"5,52","5,26",,,,,no,yes
13793,virtual,OC(=O)c1cccc(c1)N2N=C(C(=Cc3oc(cc3)c4ccccc4)C2=O)c5ccccc5,SQOXEZFEMGRSIQ-UHFFFAOYSA-N,no,,,,yes,IC50,"6,1",µM,"5,21",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [Middle East respiratory syndrome coronavirus],no,,,,,no,,,,,,,,,,,,no,yes
